indicator,level,name,year,grp,estimate,moe,share,sharemoe
education,4_towns,East Windsor,2017,ages25plus,8673,352,NA,NA
education,4_towns,East Windsor,2017,less_than_high_school,538,161,0.062,0.018
education,4_towns,East Windsor,2017,bachelors_plus,2995,427,0.345,0.047
education,4_towns,Eastford,2017,ages25plus,1262,79,NA,NA
education,4_towns,Eastford,2017,less_than_high_school,48,21,0.038,0.016
education,4_towns,Eastford,2017,bachelors_plus,421,70,0.334,0.051
education,4_towns,Easton,2017,ages25plus,5450,180,NA,NA
education,4_towns,Easton,2017,less_than_high_school,317,97,0.058,0.018
education,4_towns,Easton,2017,bachelors_plus,3159,266,0.58,0.045
education,4_towns,Ellington,2017,ages25plus,11084,407,NA,NA
education,4_towns,Ellington,2017,less_than_high_school,651,295,0.059,0.027
education,4_towns,Ellington,2017,bachelors_plus,5101,588,0.46,0.05
education,4_towns,Enfield,2017,ages25plus,32286,503,NA,NA
education,4_towns,Enfield,2017,less_than_high_school,2798,331,0.087,0.01
education,4_towns,Enfield,2017,bachelors_plus,8479,546,0.263,0.016
education,4_towns,Essex,2017,ages25plus,5057,203,NA,NA
education,4_towns,Essex,2017,less_than_high_school,204,165,0.04,0.033
education,4_towns,Essex,2017,bachelors_plus,2808,349,0.555,0.065
education,4_towns,Fairfield,2017,ages25plus,39086,478,NA,NA
education,4_towns,Fairfield,2017,less_than_high_school,1798,262,0.046,0.007
education,4_towns,Fairfield,2017,bachelors_plus,24780,767,0.634,0.018
education,4_towns,Farmington,2017,ages25plus,18438,329,NA,NA
education,4_towns,Farmington,2017,less_than_high_school,758,191,0.041,0.01
education,4_towns,Farmington,2017,bachelors_plus,10456,589,0.567,0.03
education,4_towns,Franklin,2017,ages25plus,1410,75,NA,NA
education,4_towns,Franklin,2017,less_than_high_school,92,38,0.065,0.027
education,4_towns,Franklin,2017,bachelors_plus,371,59,0.263,0.039
education,4_towns,Glastonbury,2017,ages25plus,24610,390,NA,NA
education,4_towns,Glastonbury,2017,less_than_high_school,848,197,0.034,0.008
education,4_towns,Glastonbury,2017,bachelors_plus,14911,700,0.606,0.027
education,4_towns,Goshen,2017,ages25plus,2175,99,NA,NA
education,4_towns,Goshen,2017,less_than_high_school,99,58,0.046,0.027
education,4_towns,Goshen,2017,bachelors_plus,823,133,0.378,0.059
education,4_towns,Granby,2017,ages25plus,7926,154,NA,NA
education,4_towns,Granby,2017,less_than_high_school,191,91,0.024,0.011
education,4_towns,Granby,2017,bachelors_plus,4375,356,0.552,0.044
education,4_towns,Greenwich,2017,ages25plus,42698,551,NA,NA
education,4_towns,Greenwich,2017,less_than_high_school,2066,278,0.048,0.006
education,4_towns,Greenwich,2017,bachelors_plus,27972,903,0.655,0.019
education,4_towns,Griswold,2017,ages25plus,7664,337,NA,NA
education,4_towns,Griswold,2017,less_than_high_school,934,237,0.122,0.03
education,4_towns,Griswold,2017,bachelors_plus,1534,284,0.2,0.036
education,4_towns,Groton,2017,ages25plus,25564,559,NA,NA
education,4_towns,Groton,2017,less_than_high_school,1523,332,0.06,0.013
education,4_towns,Groton,2017,bachelors_plus,9347,679,0.366,0.025
education,4_towns,Guilford,2017,ages25plus,16399,363,NA,NA
education,4_towns,Guilford,2017,less_than_high_school,604,186,0.037,0.011
education,4_towns,Guilford,2017,bachelors_plus,9931,545,0.606,0.03
education,4_towns,Haddam,2017,ages25plus,6097,222,NA,NA
education,4_towns,Haddam,2017,less_than_high_school,156,95,0.026,0.016
education,4_towns,Haddam,2017,bachelors_plus,2816,394,0.462,0.062
education,4_towns,Hamden,2017,ages25plus,40302,681,NA,NA
education,4_towns,Hamden,2017,less_than_high_school,2440,459,0.061,0.011
education,4_towns,Hamden,2017,bachelors_plus,18089,884,0.449,0.021
education,4_towns,Hampton,2017,ages25plus,1385,81,NA,NA
education,4_towns,Hampton,2017,less_than_high_school,69,28,0.05,0.02
education,4_towns,Hampton,2017,bachelors_plus,397,63,0.287,0.042
education,4_towns,Hartford,2017,ages25plus,74600,928,NA,NA
education,4_towns,Hartford,2017,less_than_high_school,20370,826,0.273,0.011
education,4_towns,Hartford,2017,bachelors_plus,12413,770,0.166,0.01
education,4_towns,Hartland,2017,ages25plus,1474,99,NA,NA
education,4_towns,Hartland,2017,less_than_high_school,95,31,0.064,0.021
education,4_towns,Hartland,2017,bachelors_plus,473,75,0.321,0.046
education,4_towns,Harwinton,2017,ages25plus,4009,143,NA,NA
education,4_towns,Harwinton,2017,less_than_high_school,320,161,0.08,0.04
education,4_towns,Harwinton,2017,bachelors_plus,1430,193,0.357,0.046
education,4_towns,Hebron,2017,ages25plus,6482,200,NA,NA
education,4_towns,Hebron,2017,less_than_high_school,263,107,0.041,0.016
education,4_towns,Hebron,2017,bachelors_plus,3226,304,0.498,0.044
education,4_towns,Kent,2017,ages25plus,2061,209,NA,NA
education,4_towns,Kent,2017,less_than_high_school,127,68,0.062,0.032
education,4_towns,Kent,2017,bachelors_plus,948,191,0.46,0.08
education,4_towns,Killingly,2017,ages25plus,12394,349,NA,NA
education,4_towns,Killingly,2017,less_than_high_school,1697,309,0.137,0.025
education,4_towns,Killingly,2017,bachelors_plus,2772,400,0.224,0.032
education,4_towns,Killingworth,2017,ages25plus,4640,147,NA,NA
education,4_towns,Killingworth,2017,less_than_high_school,76,60,0.016,0.013
education,4_towns,Killingworth,2017,bachelors_plus,2211,297,0.477,0.062
education,4_towns,Lebanon,2017,ages25plus,5365,187,NA,NA
education,4_towns,Lebanon,2017,less_than_high_school,155,82,0.029,0.015
education,4_towns,Lebanon,2017,bachelors_plus,2217,326,0.413,0.059
education,4_towns,Ledyard,2017,ages25plus,10320,344,NA,NA
education,4_towns,Ledyard,2017,less_than_high_school,338,122,0.033,0.012
education,4_towns,Ledyard,2017,bachelors_plus,4116,429,0.399,0.039
education,4_towns,Lisbon,2017,ages25plus,3044,128,NA,NA
education,4_towns,Lisbon,2017,less_than_high_school,254,130,0.083,0.043
education,4_towns,Lisbon,2017,bachelors_plus,606,122,0.199,0.039
education,4_towns,Litchfield,2017,ages25plus,6275,152,NA,NA
education,4_towns,Litchfield,2017,less_than_high_school,273,103,0.044,0.016
education,4_towns,Litchfield,2017,bachelors_plus,2590,285,0.413,0.044
education,4_towns,Lyme,2017,ages25plus,1927,95,NA,NA
education,4_towns,Lyme,2017,less_than_high_school,87,56,0.045,0.029
education,4_towns,Lyme,2017,bachelors_plus,1155,141,0.599,0.067
education,4_towns,Madison,2017,ages25plus,12507,347,NA,NA
education,4_towns,Madison,2017,less_than_high_school,211,101,0.017,0.008
education,4_towns,Madison,2017,bachelors_plus,7984,514,0.638,0.037
education,4_towns,Manchester,2017,ages25plus,40651,802,NA,NA
education,4_towns,Manchester,2017,less_than_high_school,2843,401,0.07,0.01
education,4_towns,Manchester,2017,bachelors_plus,15834,817,0.39,0.019
education,4_towns,Mansfield,2017,ages25plus,7601,580,NA,NA
education,4_towns,Mansfield,2017,less_than_high_school,427,145,0.056,0.019
education,4_towns,Mansfield,2017,bachelors_plus,4110,415,0.541,0.036
education,4_towns,Marlborough,2017,ages25plus,4552,179,NA,NA
education,4_towns,Marlborough,2017,less_than_high_school,153,74,0.034,0.016
education,4_towns,Marlborough,2017,bachelors_plus,2250,396,0.494,0.085
education,4_towns,Meriden,2017,ages25plus,45242,753,NA,NA
education,4_towns,Meriden,2017,less_than_high_school,5561,618,0.123,0.014
education,4_towns,Meriden,2017,bachelors_plus,10174,772,0.225,0.017
education,4_towns,Middlebury,2017,ages25plus,5492,177,NA,NA
education,4_towns,Middlebury,2017,less_than_high_school,221,83,0.04,0.015
education,4_towns,Middlebury,2017,bachelors_plus,3031,271,0.552,0.046
education,4_towns,Middlefield,2017,ages25plus,3204,117,NA,NA
education,4_towns,Middlefield,2017,less_than_high_school,132,67,0.041,0.021
education,4_towns,Middlefield,2017,bachelors_plus,1250,179,0.39,0.054
education,4_towns,Middletown,2017,ages25plus,31700,551,NA,NA
education,4_towns,Middletown,2017,less_than_high_school,2546,360,0.08,0.011
education,4_towns,Middletown,2017,bachelors_plus,11530,683,0.364,0.021
education,4_towns,Milford,2017,ages25plus,40466,546,NA,NA
education,4_towns,Milford,2017,less_than_high_school,2130,336,0.053,0.008
education,4_towns,Milford,2017,bachelors_plus,16739,732,0.414,0.017
education,4_towns,Monroe,2017,ages25plus,13375,405,NA,NA
education,4_towns,Monroe,2017,less_than_high_school,885,272,0.066,0.02
education,4_towns,Monroe,2017,bachelors_plus,6304,522,0.471,0.036
education,4_towns,Montville,2017,ages25plus,14618,402,NA,NA
education,4_towns,Montville,2017,less_than_high_school,1483,283,0.101,0.019
education,4_towns,Montville,2017,bachelors_plus,3108,414,0.213,0.028
education,4_towns,Morris,2017,ages25plus,1696,128,NA,NA
education,4_towns,Morris,2017,less_than_high_school,85,38,0.05,0.022
education,4_towns,Morris,2017,bachelors_plus,681,123,0.402,0.066
education,4_towns,Naugatuck,2017,ages25plus,21830,609,NA,NA
education,4_towns,Naugatuck,2017,less_than_high_school,2073,403,0.095,0.018
education,4_towns,Naugatuck,2017,bachelors_plus,6016,722,0.276,0.032
education,4_towns,New Britain,2017,ages25plus,48005,826,NA,NA
education,4_towns,New Britain,2017,less_than_high_school,9290,735,0.194,0.015
education,4_towns,New Britain,2017,bachelors_plus,8834,721,0.184,0.015
education,4_towns,New Canaan,2017,ages25plus,13107,237,NA,NA
education,4_towns,New Canaan,2017,less_than_high_school,377,170,0.029,0.013
education,4_towns,New Canaan,2017,bachelors_plus,10109,569,0.771,0.041
education,4_towns,New Fairfield,2017,ages25plus,9521,217,NA,NA
education,4_towns,New Fairfield,2017,less_than_high_school,334,94,0.035,0.01
education,4_towns,New Fairfield,2017,bachelors_plus,4631,381,0.486,0.038
education,4_towns,New Hartford,2017,ages25plus,4651,237,NA,NA
education,4_towns,New Hartford,2017,less_than_high_school,284,182,0.061,0.039
education,4_towns,New Hartford,2017,bachelors_plus,2138,345,0.46,0.07
education,4_towns,New Haven,2017,ages25plus,81047,1014,NA,NA
education,4_towns,New Haven,2017,less_than_high_school,12443,921,0.154,0.011
education,4_towns,New Haven,2017,bachelors_plus,27505,1187,0.339,0.014
education,4_towns,New London,2017,ages25plus,16151,529,NA,NA
education,4_towns,New London,2017,less_than_high_school,2697,382,0.167,0.023
education,4_towns,New London,2017,bachelors_plus,4093,440,0.253,0.026
education,4_towns,New Milford,2017,ages25plus,19484,348,NA,NA
education,4_towns,New Milford,2017,less_than_high_school,1493,351,0.077,0.018
education,4_towns,New Milford,2017,bachelors_plus,7734,659,0.397,0.033
education,4_towns,Newington,2017,ages25plus,22521,367,NA,NA
education,4_towns,Newington,2017,less_than_high_school,2003,255,0.089,0.011
education,4_towns,Newington,2017,bachelors_plus,8846,519,0.393,0.022
education,4_towns,Newtown,2017,ages25plus,18972,396,NA,NA
education,4_towns,Newtown,2017,less_than_high_school,787,178,0.041,0.009
education,4_towns,Newtown,2017,bachelors_plus,10613,608,0.559,0.03
education,4_towns,Norfolk,2017,ages25plus,1126,107,NA,NA
education,4_towns,Norfolk,2017,less_than_high_school,93,46,0.083,0.04
education,4_towns,Norfolk,2017,bachelors_plus,494,72,0.439,0.048
education,4_towns,North Branford,2017,ages25plus,10758,309,NA,NA
education,4_towns,North Branford,2017,less_than_high_school,580,193,0.054,0.018
education,4_towns,North Branford,2017,bachelors_plus,3534,432,0.328,0.039
education,4_towns,North Canaan,2017,ages25plus,2548,156,NA,NA
education,4_towns,North Canaan,2017,less_than_high_school,232,99,0.091,0.038
education,4_towns,North Canaan,2017,bachelors_plus,571,158,0.224,0.06
education,4_towns,North Haven,2017,ages25plus,17368,401,NA,NA
education,4_towns,North Haven,2017,less_than_high_school,869,199,0.05,0.011
education,4_towns,North Haven,2017,bachelors_plus,7132,590,0.411,0.033
education,4_towns,North Stonington,2017,ages25plus,3747,229,NA,NA
education,4_towns,North Stonington,2017,less_than_high_school,190,105,0.051,0.028
education,4_towns,North Stonington,2017,bachelors_plus,1134,246,0.303,0.063
education,4_towns,Norwalk,2017,ages25plus,62227,816,NA,NA
education,4_towns,Norwalk,2017,less_than_high_school,7881,769,0.127,0.012
education,4_towns,Norwalk,2017,bachelors_plus,25576,1024,0.411,0.016
education,4_towns,Norwich,2017,ages25plus,27080,573,NA,NA
education,4_towns,Norwich,2017,less_than_high_school,3459,477,0.128,0.017
education,4_towns,Norwich,2017,bachelors_plus,5161,485,0.191,0.017
education,4_towns,Old Lyme,2017,ages25plus,5764,177,NA,NA
education,4_towns,Old Lyme,2017,less_than_high_school,223,108,0.039,0.019
education,4_towns,Old Lyme,2017,bachelors_plus,3127,279,0.543,0.045
education,4_towns,Old Saybrook,2017,ages25plus,7742,284,NA,NA
education,4_towns,Old Saybrook,2017,less_than_high_school,447,140,0.058,0.018
education,4_towns,Old Saybrook,2017,bachelors_plus,3297,371,0.426,0.045
education,4_towns,Orange,2017,ages25plus,9892,206,NA,NA
education,4_towns,Orange,2017,less_than_high_school,409,114,0.041,0.011
education,4_towns,Orange,2017,bachelors_plus,5690,424,0.575,0.041
education,4_towns,Oxford,2017,ages25plus,8991,227,NA,NA
education,4_towns,Oxford,2017,less_than_high_school,444,179,0.049,0.02
education,4_towns,Oxford,2017,bachelors_plus,3344,431,0.372,0.047
education,4_towns,Plainfield,2017,ages25plus,10858,343,NA,NA
education,4_towns,Plainfield,2017,less_than_high_school,1712,287,0.158,0.026
education,4_towns,Plainfield,2017,bachelors_plus,1535,303,0.141,0.028
education,4_towns,Plainville,2017,ages25plus,13191,355,NA,NA
education,4_towns,Plainville,2017,less_than_high_school,1330,289,0.101,0.022
education,4_towns,Plainville,2017,bachelors_plus,3775,458,0.286,0.034
education,4_towns,Plymouth,2017,ages25plus,8541,251,NA,NA
education,4_towns,Plymouth,2017,less_than_high_school,724,161,0.085,0.019
education,4_towns,Plymouth,2017,bachelors_plus,2047,297,0.24,0.034
education,4_towns,Pomfret,2017,ages25plus,2837,176,NA,NA
education,4_towns,Pomfret,2017,less_than_high_school,163,80,0.057,0.028
education,4_towns,Pomfret,2017,bachelors_plus,1251,201,0.441,0.065
education,4_towns,Portland,2017,ages25plus,6899,223,NA,NA
education,4_towns,Portland,2017,less_than_high_school,426,135,0.062,0.019
education,4_towns,Portland,2017,bachelors_plus,2645,370,0.383,0.052
education,4_towns,Preston,2017,ages25plus,3429,103,NA,NA
education,4_towns,Preston,2017,less_than_high_school,201,92,0.059,0.027
education,4_towns,Preston,2017,bachelors_plus,783,140,0.228,0.04
education,4_towns,Prospect,2017,ages25plus,7135,215,NA,NA
education,4_towns,Prospect,2017,less_than_high_school,467,153,0.065,0.021
education,4_towns,Prospect,2017,bachelors_plus,2701,416,0.379,0.057
education,4_towns,Putnam,2017,ages25plus,6851,332,NA,NA
education,4_towns,Putnam,2017,less_than_high_school,543,165,0.079,0.024
education,4_towns,Putnam,2017,bachelors_plus,1649,260,0.241,0.036
education,4_towns,Redding,2017,ages25plus,6483,252,NA,NA
education,4_towns,Redding,2017,less_than_high_school,79,76,0.012,0.012
education,4_towns,Redding,2017,bachelors_plus,4322,327,0.667,0.043
education,4_towns,Ridgefield,2017,ages25plus,16870,300,NA,NA
education,4_towns,Ridgefield,2017,less_than_high_school,296,106,0.018,0.006
education,4_towns,Ridgefield,2017,bachelors_plus,12826,636,0.76,0.035
education,4_towns,Rocky Hill,2017,ages25plus,15339,381,NA,NA
education,4_towns,Rocky Hill,2017,less_than_high_school,915,251,0.06,0.016
education,4_towns,Rocky Hill,2017,bachelors_plus,7629,578,0.497,0.036
education,4_towns,Roxbury,2017,ages25plus,1637,126,NA,NA
education,4_towns,Roxbury,2017,less_than_high_school,32,19,0.02,0.012
education,4_towns,Roxbury,2017,bachelors_plus,1017,116,0.621,0.052
education,4_towns,Salem,2017,ages25plus,2957,207,NA,NA
education,4_towns,Salem,2017,less_than_high_school,131,58,0.044,0.019
education,4_towns,Salem,2017,bachelors_plus,1317,212,0.445,0.065
education,4_towns,Salisbury,2017,ages25plus,2859,157,NA,NA
education,4_towns,Salisbury,2017,less_than_high_school,132,77,0.046,0.027
education,4_towns,Salisbury,2017,bachelors_plus,1705,235,0.596,0.075
education,4_towns,Scotland,2017,ages25plus,1166,111,NA,NA
education,4_towns,Scotland,2017,less_than_high_school,61,27,0.052,0.023
education,4_towns,Scotland,2017,bachelors_plus,341,87,0.292,0.069
education,4_towns,Seymour,2017,ages25plus,11165,300,NA,NA
education,4_towns,Seymour,2017,less_than_high_school,640,194,0.057,0.017
education,4_towns,Seymour,2017,bachelors_plus,3643,470,0.326,0.041
education,4_towns,Sharon,2017,ages25plus,2379,84,NA,NA
education,4_towns,Sharon,2017,less_than_high_school,80,42,0.034,0.018
education,4_towns,Sharon,2017,bachelors_plus,1162,192,0.488,0.079
education,4_towns,Shelton,2017,ages25plus,29839,496,NA,NA
education,4_towns,Shelton,2017,less_than_high_school,1985,283,0.067,0.009
education,4_towns,Shelton,2017,bachelors_plus,11759,720,0.394,0.023
education,4_towns,Sherman,2017,ages25plus,2604,110,NA,NA
education,4_towns,Sherman,2017,less_than_high_school,43,34,0.017,0.013
education,4_towns,Sherman,2017,bachelors_plus,1243,195,0.477,0.072
education,4_towns,Simsbury,2017,ages25plus,16931,289,NA,NA
education,4_towns,Simsbury,2017,less_than_high_school,528,299,0.031,0.018
education,4_towns,Simsbury,2017,bachelors_plus,11328,478,0.669,0.026
education,4_towns,Somers,2017,ages25plus,8366,203,NA,NA
education,4_towns,Somers,2017,less_than_high_school,911,155,0.109,0.018
education,4_towns,Somers,2017,bachelors_plus,2645,279,0.316,0.032
education,4_towns,South Windsor,2017,ages25plus,18088,320,NA,NA
education,4_towns,South Windsor,2017,less_than_high_school,764,144,0.042,0.008
education,4_towns,South Windsor,2017,bachelors_plus,9011,571,0.498,0.03
education,4_towns,Southbury,2017,ages25plus,14456,327,NA,NA
education,4_towns,Southbury,2017,less_than_high_school,867,271,0.06,0.019
education,4_towns,Southbury,2017,bachelors_plus,7370,618,0.51,0.041
education,4_towns,Southington,2017,ages25plus,31694,481,NA,NA
education,4_towns,Southington,2017,less_than_high_school,1825,238,0.058,0.007
education,4_towns,Southington,2017,bachelors_plus,12595,725,0.397,0.022
education,4_towns,Sprague,2017,ages25plus,2144,103,NA,NA
education,4_towns,Sprague,2017,less_than_high_school,200,63,0.093,0.029
education,4_towns,Sprague,2017,bachelors_plus,432,104,0.201,0.048
education,4_towns,Stafford,2017,ages25plus,7981,262,NA,NA
education,4_towns,Stafford,2017,less_than_high_school,775,161,0.097,0.02
education,4_towns,Stafford,2017,bachelors_plus,1743,233,0.218,0.028
education,4_towns,Stamford,2017,ages25plus,90915,933,NA,NA
education,4_towns,Stamford,2017,less_than_high_school,10269,844,0.113,0.009
education,4_towns,Stamford,2017,bachelors_plus,43285,1614,0.476,0.017
education,4_towns,Sterling,2017,ages25plus,2551,103,NA,NA
education,4_towns,Sterling,2017,less_than_high_school,320,146,0.125,0.057
education,4_towns,Sterling,2017,bachelors_plus,374,134,0.147,0.052
education,4_towns,Stonington,2017,ages25plus,14049,346,NA,NA
education,4_towns,Stonington,2017,less_than_high_school,800,157,0.057,0.011
education,4_towns,Stonington,2017,bachelors_plus,6749,356,0.48,0.022
education,4_towns,Stratford,2017,ages25plus,38430,575,NA,NA
education,4_towns,Stratford,2017,less_than_high_school,3724,499,0.097,0.013
education,4_towns,Stratford,2017,bachelors_plus,12837,763,0.334,0.019
education,4_towns,Suffield,2017,ages25plus,11112,300,NA,NA
education,4_towns,Suffield,2017,less_than_high_school,989,172,0.089,0.015
